"id","CategoryI","CategoryI_Duration","CategoryII","CategoryII_Duration","CategoryIII","CategoryIII_Duration","Bounce_Rate","Exit_Rate","Page_Value","SpecialDay","Month","OS","Browser","Region","TrafficType","VisitorType","Weekend"
1245,3,81,1,0,28,499.6666667,0,0.022222222,0,0,"Mar","2","6","1","1","Returning_Visitor","FALSE"
6147,0,0,0,0,1,0,0.2,0.2,0,0,"Nov","2","4","1","2","Returning_Visitor","FALSE"
9965,0,0,0,0,35,2381.097222,0.005714286,0.021959184,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE"
3501,0,0,0,0,25,527.5,0,0.003466667,0,0.8,"May","2","2","1","4","Returning_Visitor","FALSE"
6568,14,260.7361111,3,186.5,51,2921.902778,0.013661202,0.02989071,8.339171985,0,"Nov","4","2","7","1","Returning_Visitor","TRUE"
8533,7,118.5,0,0,28,829.2083333,0,0.015151515,17.79456354,0,"Dec","1","2","3","2","Returning_Visitor","FALSE"
410,0,0,0,0,16,154.8333333,0,0.00625,0,0,"Mar","2","4","7","1","Returning_Visitor","FALSE"
1657,0,0,0,0,3,64,0,0.066666667,0,0,"Mar","3","2","1","1","Returning_Visitor","TRUE"
4824,0,0,0,0,10,377.5,0.02,0.06,0,0,"May","1","1","2","11","Returning_Visitor","TRUE"
5699,0,0,0,0,15,148.9333333,0,0.04,0,0,"June","4","2","1","13","Returning_Visitor","FALSE"
2484,8,131.3333333,1,4,95,2107.583333,0,0.004166667,0,0,"May","2","2","4","4","Returning_Visitor","TRUE"
785,0,0,0,0,8,142,0,0.05,0,0,"Mar","2","7","2","3","Returning_Visitor","FALSE"
5079,2,29,1,113,14,536.0357143,0,0.003571429,0,0,"May","2","2","3","2","Returning_Visitor","FALSE"
8476,0,0,5,497.8333333,26,851.6666667,0.006451613,0.01827957,0,0,"Nov","2","2","1","2","New_Visitor","TRUE"
3834,2,30,1,134,31,519.9166667,0,0.001470588,0,0,"May","2","2","7","18","New_Visitor","FALSE"
10338,1,0,0,0,37,1731.5,0,0.005263158,17.22281788,0,"Nov","2","2","1","2","New_Visitor","FALSE"
9646,7,146.7,5,195,42,1717.666667,0.001960784,0.029981326,0,0,"Dec","2","2","1","2","Returning_Visitor","FALSE"
4124,0,0,0,0,10,338.5,0,0.02,32.382,0,"May","2","2","2","1","Returning_Visitor","FALSE"
4039,0,0,0,0,2,0,0.2,0.2,0,0,"May","2","2","5","13","Returning_Visitor","FALSE"
10472,12,509.53125,2,11,33,2032.599702,0,0.020476926,5.730539288,0,"Nov","2","2","2","1","Returning_Visitor","FALSE"
810,7,301.7,6,336.5,42,1981.016667,0.005660377,0.021383648,13.00183962,0,"Mar","1","1","2","2","Returning_Visitor","TRUE"
10112,0,0,0,0,2,22,0,0.1,0,0,"Dec","2","2","3","1","Returning_Visitor","FALSE"
3869,2,25.5,0,0,13,908.5,0,0.013333333,19.78533333,0,"May","3","2","4","1","Returning_Visitor","TRUE"
5844,6,103.9,3,50.2,9,1759.066667,0.011764706,0.024705882,0,0,"Sep","1","1","7","5","Returning_Visitor","FALSE"
2955,0,0,0,0,7,384.5,0,0.028571429,0,0,"May","2","4","1","5","Returning_Visitor","FALSE"
814,0,0,0,0,4,1111,0,0.05,0,0,"Mar","4","5","1","1","Returning_Visitor","FALSE"
1560,0,0,0,0,1,0,0.2,0.2,0,0,"Mar","2","2","2","3","Returning_Visitor","FALSE"
6279,0,0,0,0,3,35.4,0,0.066666667,0,0,"Nov","1","1","1","1","Returning_Visitor","FALSE"
10060,0,0,0,0,1,0,0.2,0.2,0,0,"Dec","2","4","1","1","Returning_Visitor","TRUE"
9695,5,943,2,16,7,935.6666667,0,0.0375,0,0,"Nov","2","2","3","6","Returning_Visitor","TRUE"
4962,2,4,0,0,14,203,0,0.041176471,0,0,"May","2","5","4","3","Returning_Visitor","FALSE"
7613,1,19.2,0,0,55,3134.066667,0,0.006666667,5.767419658,0,"Aug","2","4","1","1","Returning_Visitor","TRUE"
270,0,0,0,0,6,236.5,0,0.016666667,0,0,"Mar","1","1","1","3","Returning_Visitor","TRUE"
9022,13,1230.333333,7,286.0833333,68,3147.245589,0.013684211,0.026801619,1.597803468,0,"Dec","1","1","1","2","Returning_Visitor","FALSE"
10556,6,123.5416667,0,0,12,189,0,0.014285714,0,0,"Dec","3","12","3","1","New_Visitor","FALSE"
5492,5,150.7,0,0,12,201.6,0.026666667,0.04,0,0,"Oct","1","1","4","2","New_Visitor","FALSE"
5024,0,0,2,24,15,1075.5,0,0.013333333,0,0,"May","6","2","4","2","Returning_Visitor","TRUE"
5444,2,59,0,0,3,82,0.04,0.06,0,0,"May","1","1","6","3","New_Visitor","FALSE"
2154,0,0,0,0,21,1492.166667,0.023809524,0.055555556,0,0,"May","2","2","3","2","Returning_Visitor","FALSE"
11619,4,181.5,0,0,34,2265.571429,0,0.018018018,28.11367347,0,"Nov","4","1","3","1","Returning_Visitor","TRUE"
6320,4,118.8,0,0,11,805.5,0,0.033333333,0,0,"Oct","1","1","9","3","Returning_Visitor","FALSE"
11671,2,42.75,0,0,31,2526.483333,0.027272727,0.055555556,40.1844879,0,"Dec","2","4","6","1","Returning_Visitor","FALSE"
2786,2,25,0,0,20,733.5,0.012698413,0.016190476,0,0,"May","3","2","2","2","Returning_Visitor","FALSE"
9066,0,0,4,115.8,95,2500.128052,0.005342081,0.011832634,0,0,"Nov","1","1","3","2","Returning_Visitor","FALSE"
9132,0,0,0,0,3,54.5,0,0.066666667,0,0,"Nov","2","5","2","3","Returning_Visitor","FALSE"
2493,0,0,0,0,23,1516.966667,0,0.024242424,0,0.2,"May","1","1","8","1","Returning_Visitor","FALSE"
12087,1,30.25,2,0,20,543.9583333,0.00952381,0.026984127,0,0,"Dec","3","2","1","2","Returning_Visitor","FALSE"
3109,1,69,0,0,25,533.0714286,0,0.026923077,0,0,"May","2","2","7","2","Returning_Visitor","FALSE"
10569,0,0,0,0,1,0,0.2,0.2,0,0,"Dec","2","2","1","1","Returning_Visitor","FALSE"
3812,12,402.5,0,0,38,1485.566667,0.006818182,0.015649351,27.7134,0,"May","3","2","1","7","Returning_Visitor","FALSE"
1727,0,0,0,0,6,93,0,0.033333333,0,0,"Mar","1","2","8","2","Returning_Visitor","FALSE"
7103,6,202.4,1,0,22,2006.046667,0.007142857,0.032738095,8.052231522,0,"Nov","6","5","4","2","Returning_Visitor","FALSE"
3183,0,0,0,0,1,504,0,0.1,0,0,"May","1","1","3","3","Returning_Visitor","FALSE"
2874,0,0,0,0,5,93.5,0,0.013333333,0,0.6,"May","2","2","9","13","Returning_Visitor","FALSE"
1371,0,0,0,0,5,236,0,0.04,0,0,"Mar","1","1","6","1","Returning_Visitor","FALSE"
11617,0,0,0,0,2,0,0.2,0.2,0,0,"Dec","1","1","2","1","Returning_Visitor","TRUE"
587,0,0,1,0,51,2122.656061,0,0.007051282,9.294775641,0,"Mar","2","2","1","10","Returning_Visitor","FALSE"
11088,0,0,0,0,48,1607.191667,0,0.004609929,5.157803677,0,"Dec","1","1","1","2","Returning_Visitor","TRUE"
3403,0,0,0,0,17,1673.653846,0.039215686,0.05122549,0,0,"May","3","2","3","4","Returning_Visitor","FALSE"
3043,0,0,0,0,10,269,0,0.02,0,0,"May","2","2","3","2","Returning_Visitor","FALSE"
840,3,60,0,0,19,494.5,0,0.01,0,0,"Mar","1","1","3","9","Returning_Visitor","TRUE"
5068,0,0,0,0,13,490.0833333,0,0.003636364,11.988,1,"May","1","8","1","11","New_Visitor","TRUE"
9801,0,0,0,0,37,2152.588889,0.001081081,0.017747748,0,0,"Dec","3","3","3","3","Returning_Visitor","FALSE"
782,4,130,0,0,28,818.7916667,0,0.003448276,0,0,"Mar","2","2","1","2","New_Visitor","FALSE"
4621,2,51.66666667,0,0,35,1977.05,0.005263158,0.014912281,38.20357895,0,"May","2","2","1","2","Returning_Visitor","FALSE"
4849,0,0,0,0,3,400.6666667,0,0.05,0,0.4,"May","2","2","1","1","Returning_Visitor","FALSE"
2912,5,246.25,1,9,14,548.25,0.022222222,0.05,0,0,"May","1","1","2","2","Returning_Visitor","TRUE"
8245,3,224.3,5,487,74,1845.958333,0.002531646,0.017679325,34.67841487,0,"Nov","2","2","1","10","Returning_Visitor","TRUE"
2675,5,52,0,0,21,743.9166667,0.004,0.016,0,0,"May","2","2","1","4","Returning_Visitor","FALSE"
10509,5,501.75,0,0,18,628.5833333,0.004761905,0.012698413,37.02263046,0,"Nov","2","2","3","3","Returning_Visitor","FALSE"
8195,0,0,0,0,1,0,0.2,0.2,0,0,"Dec","2","2","8","1","Returning_Visitor","FALSE"
11372,0,0,0,0,2,63.5,0,0.1,0,0,"Nov","2","4","1","1","Returning_Visitor","FALSE"
6560,0,0,0,0,11,169.1666667,0,0.036363636,0,0,"Oct","2","2","1","1","Returning_Visitor","FALSE"
4730,0,0,0,0,13,283.5,0,0.030769231,0,0.4,"May","2","2","5","3","Returning_Visitor","FALSE"
12000,1,0,0,0,61,1934.225758,0.009677419,0.01662531,0,0,"Nov","2","2","1","13","Returning_Visitor","FALSE"
2576,0,0,0,0,3,222,0.133333333,0.133333333,0,0,"May","1","1","3","3","Returning_Visitor","FALSE"
8187,0,0,0,0,4,129.5,0,0.05,0,0,"Dec","8","13","9","20","Other","FALSE"
2969,10,236.4083333,3,118,313,7428.181584,0.002509267,0.013416263,6.976504629,1,"May","2","2","3","2","Returning_Visitor","TRUE"
3161,0,0,0,0,19,283.5,0,0.010526316,0,0.8,"May","2","4","1","6","Returning_Visitor","FALSE"
8539,1,15,0,0,19,817.5,0.011111111,0.022222222,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE"
7167,5,335.8,0,0,20,910.41,0,0.003333333,0,0,"Nov","2","2","4","2","New_Visitor","TRUE"
8649,3,49.5,0,0,22,458.25,0.02,0.056666667,0,0,"Nov","1","1","1","3","Returning_Visitor","FALSE"
7201,2,9,0,0,23,1516.2,0.016,0.028,17.72722287,0,"June","2","2","5","2","Returning_Visitor","FALSE"
9314,7,251.75,0,0,5,50,0,0.05,0,0,"Dec","1","1","3","2","Returning_Visitor","FALSE"
7709,3,124,0,0,10,265.9333333,0,0.015277778,0,0,"Sep","1","1","1","2","Returning_Visitor","FALSE"
698,8,466.5,2,75.25,44,1616.425824,0.006944444,0.010974434,0,0,"Mar","3","2","4","1","Returning_Visitor","FALSE"
1778,0,0,0,0,8,758.1666667,0.025,0.05,0,0,"Mar","1","1","1","1","Returning_Visitor","FALSE"
7878,10,130.55,1,23.2,7,128.2333333,0.006666667,0.015238095,0,0,"Oct","2","2","6","5","New_Visitor","FALSE"
8460,2,98,0,0,15,947,0.00625,0.006666667,0,0,"Dec","2","2","3","2","Returning_Visitor","TRUE"
1687,2,21,0,0,11,660.1666667,0,0.016666667,0,0,"Mar","2","2","1","3","Returning_Visitor","FALSE"
5176,0,0,0,0,19,809.1666667,0.031578947,0.051578947,0,0.6,"May","2","2","4","3","Returning_Visitor","FALSE"
7071,2,23.2,0,0,3,0,0.08,0.12,0,0,"Aug","2","2","3","5","New_Visitor","FALSE"
4878,4,82,0,0,13,242,0,0.018181818,31.98,0,"May","1","2","8","3","Returning_Visitor","FALSE"
67,4,44,0,0,90,6951.972222,0.002150538,0.015013034,0,0,"Feb","4","1","1","3","Returning_Visitor","FALSE"
3476,1,27,0,0,17,1723,0,0.003921569,0,0,"May","2","5","9","4","New_Visitor","FALSE"
383,0,0,0,0,1,0,0.2,0.2,0,0,"Mar","2","2","2","3","Returning_Visitor","FALSE"
5040,1,33,1,27,18,630.871912,0,0.000292398,0,0,"May","1","1","3","3","New_Visitor","FALSE"
6887,1,12.6,0,0,6,140.7,0,0.00952381,15.89480154,0,"Jul","2","10","3","2","Returning_Visitor","TRUE"
10654,0,0,0,0,53,3575,0,0.003846154,119.8943327,0,"Nov","2","5","6","2","Returning_Visitor","FALSE"
10605,0,0,0,0,3,20,0.1,0.166666667,0,0,"Nov","3","2","3","13","Returning_Visitor","FALSE"
5869,1,10,1,36.6,78,1983.225629,0.0025,0.007916667,15.50362136,0,"June","3","2","1","2","Returning_Visitor","FALSE"
5823,4,96.8,1,535,9,1888.2,0,0.027272727,0,0,"Nov","2","2","9","2","Returning_Visitor","FALSE"
2037,0,0,0,0,4,80,0.05,0.075,0,0,"Mar","3","2","4","1","Returning_Visitor","FALSE"
1594,0,0,0,0,19,422.8333333,0.010526316,0.045614035,0,0,"Mar","2","2","1","3","Returning_Visitor","FALSE"
6827,0,0,0,0,8,198.9,0.0875,0.116666667,0,0,"Jul","1","1","1","3","Returning_Visitor","FALSE"
7327,3,94,2,44.2,56,1430.208205,0.02,0.030388889,0,0,"Nov","2","2","9","3","Returning_Visitor","FALSE"
1504,1,5,0,0,12,306,0,0.02,0,0,"Mar","2","2","6","8","Returning_Visitor","FALSE"
10796,0,0,0,0,5,99,0,0.04,0,0,"Nov","2","4","1","3","Returning_Visitor","FALSE"
1153,0,0,0,0,2,5,0,0.1,0,0,"Mar","2","2","1","1","Returning_Visitor","TRUE"
12280,1,73.75,0,0,45,2674.339216,0.000869565,0.020139353,0,0,"Nov","1","1","8","1","Returning_Visitor","FALSE"
1163,0,0,1,41,13,698,0,0.032142857,0,0,"Mar","2","5","2","1","Returning_Visitor","FALSE"
8024,0,0,0,0,20,562.0071429,0,0.00125,0,0,"Nov","1","1","1","3","Returning_Visitor","FALSE"
3359,10,341.4285714,0,0,78,2588.077268,0.008333333,0.012068881,2.554071429,0,"May","3","2","2","6","Returning_Visitor","TRUE"
8384,0,0,0,0,3,46,0,0.033333333,0,0,"Dec","1","2","3","2","Returning_Visitor","FALSE"
4032,0,0,1,0,50,1115.459524,0.007843137,0.015686275,0,0,"May","3","2","6","4","Returning_Visitor","TRUE"
4836,6,449.25,0,0,29,778.3583333,0.013793103,0.024137931,0,0,"May","3","2","5","3","Returning_Visitor","TRUE"
2412,0,0,0,0,12,499,0,0.018181818,86.388,0,"May","2","2","6","2","New_Visitor","TRUE"
8579,4,64.46428571,0,0,29,1414.589286,0,0.0125,21.05431578,0,"Dec","2","2","1","2","Returning_Visitor","FALSE"
5714,0,0,0,0,62,2636.513492,0.04781874,0.061364567,0,0,"Jul","3","2","3","13","Returning_Visitor","TRUE"
7320,4,464.5,0,0,9,635.7238095,0,0.002777778,0,0,"Jul","1","1","3","2","New_Visitor","FALSE"
8412,14,173.55,0,0,164,4155.746883,0.002514286,0.01343784,13.76473644,0,"Nov","2","2","3","2","Returning_Visitor","FALSE"
11708,1,6,0,0,15,579,0,0.0125,63.93506419,0,"Dec","1","1","4","2","New_Visitor","FALSE"
4149,2,29,0,0,2,15,0,0.066666667,0,0,"May","2","2","3","6","Returning_Visitor","TRUE"
9044,2,49.25,2,17,77,4130.937879,0.011219512,0.029260777,43.99403085,0,"Nov","4","1","1","2","Returning_Visitor","FALSE"
9819,0,0,0,0,1,0,0.2,0.2,0,0,"Dec","1","1","6","2","Returning_Visitor","TRUE"
9295,0,0,0,0,1,0,0.2,0.2,0,0,"Dec","3","2","3","1","Returning_Visitor","TRUE"
537,0,0,0,0,7,126,0.028571429,0.057142857,0,0,"Mar","2","5","2","10","Returning_Visitor","FALSE"
4460,0,0,0,0,16,1599.266667,0,0.013333333,0,0,"May","4","2","2","13","Returning_Visitor","FALSE"
11194,3,72.5,2,523.75,8,178.75,0.023076923,0.069230769,0,0,"Nov","1","1","1","3","Returning_Visitor","FALSE"
9687,0,0,0,0,3,16,0.066666667,0.133333333,0,0,"Dec","2","4","7","3","Returning_Visitor","FALSE"
5563,3,32.2,0,0,81,1199.616667,0,0.00617284,0,0,"Sep","2","2","2","1","Returning_Visitor","TRUE"
923,2,77.5,3,92,18,341.2916667,0,0.009090909,0,0,"Mar","1","1","1","2","New_Visitor","TRUE"
2688,0,0,0,0,1,0,0.2,0.2,0,0,"May","3","2","4","2","Returning_Visitor","TRUE"
4366,0,0,0,0,7,174.5,0.042857143,0.066666667,0,0,"May","1","1","1","4","Returning_Visitor","TRUE"
10491,6,82.2,0,0,176,5505.401209,0,0.005809793,10.59423174,0,"Nov","2","2","1","3","Returning_Visitor","FALSE"
4913,0,0,0,0,1,0,0.2,0.2,0,0.8,"May","2","2","1","1","Returning_Visitor","FALSE"
2003,0,0,0,0,8,100,0,0.025,0,0,"Mar","1","1","7","1","Returning_Visitor","FALSE"
11934,0,0,0,0,1,0,0.2,0.2,0,0,"Dec","1","1","1","2","New_Visitor","FALSE"
9418,4,98.5,0,0,9,281.75,0,0.030909091,0,0,"Dec","1","1","3","2","Returning_Visitor","FALSE"
10368,0,0,0,0,3,74.5,0.066666667,0.1,0,0,"Dec","2","2","2","3","New_Visitor","FALSE"
2778,0,0,0,0,4,56,0.1,0.15,0,0,"May","2","2","6","3","Returning_Visitor","FALSE"
2085,2,91,3,865,27,1244.833333,0,0.006896552,0,0,"Mar","2","2","1","2","New_Visitor","TRUE"
8586,10,229,0,0,27,760.7708333,0.011764706,0.012941176,41.2169154,0,"Nov","2","2","3","10","Returning_Visitor","FALSE"
7957,3,180.1333333,1,34.2,27,242.45,0.090322581,0.122427035,0,0,"Oct","3","2","1","13","Returning_Visitor","FALSE"
4749,5,123.5,2,13,37,3618.016667,0.002,0.030083333,0,0,"May","2","2","3","2","Returning_Visitor","FALSE"
7082,4,218.9666667,0,0,12,672.7,0,0.004444444,83.10114264,0,"Nov","2","2","3","2","Returning_Visitor","TRUE"
1065,0,0,0,0,4,97,0,0.05,0,0,"Mar","2","2","2","1","Returning_Visitor","FALSE"
11794,6,254,0,0,48,1740.525631,0,0.004876543,0,0,"Nov","1","1","3","2","New_Visitor","FALSE"
2589,2,101.5,0,0,16,692.6666667,0,0.0125,146.23875,0,"May","2","2","5","2","New_Visitor","FALSE"
10300,0,0,4,758.5,23,1133.333333,0.008,0.020266667,12.36126667,0,"Dec","3","2","6","2","Returning_Visitor","TRUE"
10824,2,25.625,0,0,162,8596.669979,0.005075446,0.012349829,1.469693253,0,"Dec","2","2","5","2","Returning_Visitor","FALSE"
5153,3,92,0,0,134,6897.942424,0.002985075,0.008824665,0,0,"May","2","2","2","1","Returning_Visitor","FALSE"
10075,1,139.5,0,0,18,816.8333333,0,0.005263158,0,0,"Nov","2","2","3","2","New_Visitor","FALSE"
8009,1,65.5,1,38.5,131,3902.664774,0.008888889,0.02287037,0,0,"Nov","3","2","3","1","Returning_Visitor","FALSE"
56,0,0,0,0,1,0,0.2,0.2,0,0.2,"Feb","2","4","1","3","Returning_Visitor","FALSE"
484,2,47.66666667,0,0,5,72.33333333,0,0.014285714,0,0,"Mar","1","1","8","2","New_Visitor","FALSE"
8823,0,0,0,0,4,53.625,0,0.05,0,0,"Nov","3","2","1","11","Returning_Visitor","FALSE"
398,0,0,0,0,1,0,0.2,0.2,0,0,"Mar","2","4","1","1","Returning_Visitor","FALSE"
6919,3,35.4,0,0,27,473.0833333,0,0.028965517,0,0,"Nov","2","2","6","1","Returning_Visitor","FALSE"
8439,0,0,0,0,10,130.5,0.02,0.1,0,0,"Dec","2","2","7","3","Returning_Visitor","FALSE"
4998,3,285.8,1,23.5,56,2915.166667,0,0.003448276,80.118,0,"May","2","4","3","3","New_Visitor","FALSE"
11176,0,0,0,0,1,48.5,0,0.1,0,0,"Nov","1","1","1","3","Other","FALSE"
6605,2,31.1,3,31.2,18,792.7333333,0.013043478,0.048115942,8.611221424,0,"June","2","5","3","20","Returning_Visitor","FALSE"
2267,1,25,0,0,35,1570.5,0,0.002941176,13.07329412,0,"May","2","2","6","4","Returning_Visitor","TRUE"
10041,0,0,0,0,12,466.125,0,0.022222222,0,0,"Nov","3","2","1","3","Returning_Visitor","FALSE"
9696,0,0,2,22,41,979.375,0.004651163,0.009302326,0,0,"Nov","2","2","3","2","Returning_Visitor","TRUE"
1942,7,156.7166667,0,0,52,2335.064286,0.007142857,0.010563841,0,0,"Mar","3","2","1","2","Returning_Visitor","FALSE"
7060,0,0,0,0,10,447.1333333,0,0.018181818,17.29676376,0,"Oct","2","2","5","2","New_Visitor","TRUE"
400,2,47,0,0,39,1743.366667,0,0.016410256,78.93483561,0,"Mar","3","3","2","1","Returning_Visitor","FALSE"
1383,0,0,0,0,34,311.5,0,0.011764706,0,0,"Mar","2","2","4","1","Returning_Visitor","FALSE"
5564,1,16.6,0,0,84,1893.619048,0.016825397,0.030138889,0,0,"Oct","1","1","6","3","Returning_Visitor","FALSE"
8740,2,169.5,2,105,35,990.4642857,0.010810811,0.027027027,14.78162714,0,"Nov","1","1","1","2","Returning_Visitor","TRUE"
12233,13,399.75,3,47.75,61,1458.993056,0.001785714,0.01655198,17.49721917,0,"Nov","1","1","1","2","New_Visitor","FALSE"
7318,0,0,0,0,2,0,0.2,0.2,0,0,"June","1","1","3","2","Returning_Visitor","FALSE"
10580,0,0,0,0,3,0,0.2,0.2,0,0,"Nov","3","2","1","13","Returning_Visitor","FALSE"
4459,0,0,0,0,20,267.5,0.022222222,0.028888889,0,0.6,"May","2","2","1","13","Returning_Visitor","FALSE"
2800,0,0,0,0,2,54.5,0.1,0.12,0,0,"May","3","2","1","6","Returning_Visitor","FALSE"
1167,1,31,3,62,11,196.2,0,0.013333333,0,0,"Mar","2","2","1","10","Returning_Visitor","FALSE"
10230,5,39,0,0,13,137,0,0.011764706,0,0,"Nov","2","4","3","2","New_Visitor","FALSE"
9347,3,21,0,0,109,2587.530411,0,0.01036036,0,0,"Nov","2","2","1","3","Returning_Visitor","FALSE"
3251,4,47,0,0,26,380.1666667,0,0.015873016,0,0,"May","4","1","1","1","Returning_Visitor","FALSE"
6107,1,39.2,0,0,23,526,0,0.002173913,0,0,"Oct","4","2","3","2","Returning_Visitor","FALSE"
7393,2,94.6,1,108.8,42,1157.783333,0,0.032222222,0,0,"Oct","2","4","1","1","Returning_Visitor","TRUE"
8689,0,0,1,24.5,46,1031.133333,0.004680851,0.034267293,0,0,"Nov","2","2","3","2","Returning_Visitor","TRUE"
12136,0,0,0,0,14,654.875,0.028571429,0.042857143,0,0,"Nov","2","2","1","13","Returning_Visitor","FALSE"
11829,4,314.0833333,2,27,130,6560.00754,0,0.006376263,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE"
1931,0,0,0,0,1,0,0.2,0.2,0,0,"Mar","2","5","1","3","Returning_Visitor","FALSE"
7863,0,0,0,0,2,0,0.2,0.2,0,0,"June","3","2","4","13","Returning_Visitor","FALSE"
2152,2,37,1,18,25,430.5,0,0.007142857,0,0,"May","2","2","2","2","Returning_Visitor","TRUE"
11406,7,243.7469512,1,1073,33,4931.198912,0.016666667,0.028235129,25.10043261,0,"Nov","3","2","2","2","Returning_Visitor","FALSE"
8163,0,0,0,0,14,267.25,0,0.021428571,0,0,"Nov","3","2","1","11","New_Visitor","TRUE"
824,0,0,0,0,5,143.5,0,0.04,0,0,"Mar","2","5","3","3","Returning_Visitor","FALSE"
6647,13,913.5222222,3,141.88,29,1293.652222,0.002631579,0.020570175,1.483746347,0,"Aug","2","2","4","2","Returning_Visitor","TRUE"
1419,0,0,0,0,4,233,0.05,0.075,0,0,"Mar","2","4","2","1","Returning_Visitor","FALSE"
2500,0,0,0,0,8,181,0,0.00625,0,1,"May","1","1","3","2","Returning_Visitor","TRUE"
9485,1,250.5,0,0,1,0,0,0.1,0,0,"Nov","2","2","9","13","Returning_Visitor","FALSE"
5721,0,0,0,0,25,1131.8,0.024,0.033142857,0,0,"June","1","1","4","1","Returning_Visitor","TRUE"
1021,2,36,0,0,15,2190.666667,0,0.004444444,0,0,"Mar","2","2","3","8","Returning_Visitor","FALSE"
1576,0,0,0,0,1,0,0.2,0.2,0,0,"Mar","2","2","7","1","Returning_Visitor","FALSE"
10073,8,105,1,24.5,70,5778.966667,0.005921856,0.023453364,0,0,"Nov","2","2","1","8","Returning_Visitor","TRUE"
10638,12,152.75,6,1024.25,127,3247.644636,0.008844998,0.017025608,33.85339122,0,"Nov","3","1","1","2","Returning_Visitor","TRUE"
61,0,0,0,0,6,169,0,0.016666667,0,0.4,"Feb","1","1","3","3","Returning_Visitor","FALSE"
4884,5,2156.166667,2,92,15,463,0.036363636,0.042207792,0,0,"May","1","2","4","4","Returning_Visitor","TRUE"
10423,0,0,0,0,10,371.5,0,0.04,0,0,"Nov","2","2","4","10","Returning_Visitor","FALSE"
12246,0,0,0,0,44,1236.638095,0,0.014728682,0,0,"Dec","2","4","1","2","Returning_Visitor","FALSE"
10552,4,144.5,2,52.5,39,1299.5,0.004878049,0.021138211,0,0,"Nov","2","2","1","1","Returning_Visitor","FALSE"
1312,6,91.88888889,0,0,25,437.2222222,0.028571429,0.035,0,0,"Mar","3","2","1","1","Returning_Visitor","TRUE"
2289,0,0,0,0,43,1146.5,0.006976744,0.035271318,0,0.6,"May","2","2","1","4","Returning_Visitor","FALSE"
4422,0,0,0,0,27,1739.25,0.022222222,0.039506173,0,0.6,"May","2","2","7","11","Returning_Visitor","FALSE"
4782,0,0,0,0,8,139,0,0.05,0,0,"May","2","4","3","3","Returning_Visitor","FALSE"
3632,0,0,0,0,3,108,0,0.066666667,0,0,"May","2","2","4","13","Returning_Visitor","FALSE"
9137,1,32.75,0,0,24,553.8333333,0,0.024,8.958652232,0,"Dec","2","2","1","2","Returning_Visitor","FALSE"
1783,6,111,0,0,12,202.25,0.025,0.029166667,0,0,"Mar","3","2","1","1","Returning_Visitor","TRUE"
6567,3,132.92,4,212.8,36,1335.773333,0.014285714,0.034484127,11.11383981,0,"Nov","2","7","2","2","Returning_Visitor","FALSE"
4395,0,0,0,0,21,598.6,0,0.038095238,0,0.6,"May","2","4","1","4","Returning_Visitor","FALSE"
11019,0,0,0,0,5,115.625,0.04,0.088,0,0,"Nov","2","2","3","3","Returning_Visitor","FALSE"
440,0,0,0,0,31,1759.416667,0,0.002903226,0,0,"Mar","2","2","4","2","Returning_Visitor","TRUE"
257,1,13,0,0,2,20,0,0.05,0,0,"Mar","3","2","3","2","Returning_Visitor","FALSE"
5080,2,12,0,0,45,547.5,0.033469388,0.054460641,13.18408163,0.8,"May","2","10","3","2","Returning_Visitor","FALSE"
4959,0,0,0,0,63,1021,0.0265625,0.059895833,0,0.8,"May","2","2","1","3","Returning_Visitor","FALSE"
9208,3,103,2,58.5,94,2807.149729,0,0.002777778,0,0,"Nov","2","2","7","2","New_Visitor","TRUE"
2021,0,0,1,0,16,222,0.025,0.03125,0,0,"Mar","1","2","1","2","Returning_Visitor","FALSE"
8705,0,0,0,0,12,631.75,0.054545455,0.072727273,76.05518858,0,"Nov","1","1","1","3","Returning_Visitor","FALSE"
11000,1,8,5,358.75,36,991.5,0.014285714,0.031904762,0,0,"Dec","1","1","8","2","Returning_Visitor","FALSE"
4538,0,0,0,0,10,103,0.02,0.036666667,0,0,"May","2","2","1","6","Returning_Visitor","FALSE"
2446,2,1687.5,0,0,29,3098.033333,0,0.025806452,0,0,"May","2","4","5","3","Returning_Visitor","FALSE"
5100,3,53,2,7,24,678,0,0.014814815,20.13555556,0,"May","2","5","3","2","Returning_Visitor","FALSE"
5742,2,22.2,0,0,18,470.8966667,0,0.005,0,0,"Nov","2","2","2","4","New_Visitor","FALSE"
10018,0,0,0,0,30,1029.583333,0.003571429,0.009166667,0,0,"Dec","3","2","1","2","Returning_Visitor","FALSE"
6867,0,0,0,0,2,64.4,0,0.1,0,0,"Aug","3","2","6","20","Returning_Visitor","FALSE"
6485,0,0,0,0,8,41.13333333,0.025,0.0625,0,0,"Jul","2","2","9","1","Returning_Visitor","FALSE"
4072,5,210.7777778,3,215,33,1887.694444,0.008571429,0.032380952,11.69485714,0,"May","3","2","3","13","Returning_Visitor","FALSE"
10905,0,0,0,0,14,419.375,0.042857143,0.083333333,0,0,"Nov","2","2","8","1","Returning_Visitor","FALSE"
