"CategoryI","CategoryI_Duration","CategoryII","CategoryII_Duration","CategoryIII","CategoryIII_Duration","Bounce_Rate","Exit_Rate","Page_Value","SpecialDay","Month","OS","Browser","Region","TrafficType","VisitorType","Weekend","Transaction"
1,8,0,0,55,1893.650488,0.012727273,0.038483516,0,0,"Nov","3","2","1","13","Returning_Visitor","TRUE",0
1,0,1,66.4,14,668.3166667,0.014285714,0.028571429,44.89345937,0,"Oct","4","2","1","20","Returning_Visitor","TRUE",1
0,0,0,0,6,255,0,0.008333333,0,0,"Mar","1","2","8","2","Returning_Visitor","TRUE",0
2,48,0,0,24,543.75,0.016,0.0408,0,0.8,"May","2","2","3","2","Returning_Visitor","FALSE",0
0,0,0,0,26,559.56,0.008,0.008,0,0,"Jul","1","1","4","4","Returning_Visitor","FALSE",0
0,0,0,0,8,29.16666667,0,0.1,0,0,"Dec","2","2","3","2","Returning_Visitor","FALSE",0
4,1946,0,0,31,731,0,0.005882353,0,0,"Dec","2","2","4","2","New_Visitor","TRUE",0
1,18.6,2,54.4,45,1390.40359,0.017021277,0.023262411,0,0,"Jul","3","2","7","13","Returning_Visitor","TRUE",0
1,44.5,0,0,18,519.5,0,0.035,20.394,0,"May","2","2","7","13","Returning_Visitor","FALSE",0
1,57.5,0,0,23,914.3333333,0,0.008695652,23.18305163,0,"Dec","4","5","1","8","New_Visitor","TRUE",1
10,220,2,88,77,5284.765079,0,0.015,7.668639535,0,"May","2","2","3","4","Returning_Visitor","FALSE",0
0,0,0,0,21,464.5833333,0,0.0125,0,0,"May","2","2","3","2","Returning_Visitor","FALSE",0
0,0,2,19,22,2267.833333,0,0.041666667,0,0,"Nov","2","2","1","1","Returning_Visitor","FALSE",0
3,58.33333333,0,0,9,229.6666667,0.033333333,0.041666667,0,0,"May","1","8","3","1","Returning_Visitor","TRUE",0
0,0,0,0,31,502.9666667,0.012903226,0.04516129,0,0,"Oct","2","2","2","1","Returning_Visitor","FALSE",0
0,0,0,0,12,168.2857143,0,0.069444444,0,0.8,"May","2","2","2","2","Returning_Visitor","FALSE",0
1,0,0,0,11,113.8,0.083333333,0.116666667,0,0,"Nov","2","4","1","3","Returning_Visitor","FALSE",1
2,20,0,0,21,2008.833333,0,0.022857143,0,0.6,"May","4","1","1","2","Returning_Visitor","FALSE",0
1,206,2,69.5,65,1140.791667,0,0.020707071,6.641911419,0,"Nov","2","2","4","2","Returning_Visitor","FALSE",1
0,0,0,0,14,156.4047619,0.014285714,0.05,0,0,"Nov","2","5","3","2","Returning_Visitor","FALSE",0
5,98.75,0,0,126,6085.002381,0,0.004264323,28.79847144,0,"Nov","2","2","1","2","Returning_Visitor","FALSE",1
6,32.5,2,62.5,80,1190.418903,0.005714286,0.027420635,7.530107143,0.8,"May","2","2","1","4","Returning_Visitor","FALSE",0
6,92,3,101,76,5186.116667,0.004878049,0.024837398,6.548011382,0,"Mar","2","2","3","2","Returning_Visitor","FALSE",0
3,64.5,0,0,14,671.625,0,0.030625,0,0,"Nov","1","1","3","2","Returning_Visitor","TRUE",0
17,698.1333333,1,9,83,4306.612355,0.001075269,0.019375648,0,0,"Oct","7","1","2","1","Returning_Visitor","TRUE",1
5,75.5,0,0,24,1009.95,0.007407407,0.018518519,0,0,"Nov","2","4","6","3","Returning_Visitor","FALSE",0
7,297.6,0,0,66,3572.241757,0.005797101,0.012314449,7.766280897,0,"Oct","2","2","8","2","Returning_Visitor","FALSE",0
1,21.25,1,0,23,1171.071429,0.007407407,0.039506173,11.07703164,0,"Dec","2","2","7","1","Returning_Visitor","FALSE",0
0,0,2,13,4,145,0,0.04,0,0,"May","1","8","4","6","Returning_Visitor","TRUE",0
2,7,0,0,3,66,0,0.066666667,0,0,"Mar","2","2","1","2","Returning_Visitor","FALSE",0
2,57.4,2,69.4,13,1316.533333,0.011764706,0.05,0,0,"Aug","2","2","3","4","Returning_Visitor","TRUE",0
1,26.5,0,0,13,470.5,0,0.016666667,41.422095,0,"Nov","1","1","4","2","New_Visitor","FALSE",1
0,0,0,0,2,0,0.2,0.2,0,0,"Nov","2","2","9","13","Returning_Visitor","FALSE",0
4,185,0,0,40,1694.75,0.020512821,0.031196581,0,0,"Mar","2","2","6","1","Returning_Visitor","FALSE",0
5,173.1666667,2,24.5,30,1288.733333,0,0.013376623,54.121714,0,"Nov","1","2","3","2","Returning_Visitor","TRUE",0
0,0,0,0,32,2180.933333,0.00625,0.032291667,0,0,"Dec","4","2","3","1","Returning_Visitor","FALSE",0
0,0,0,0,8,148.75,0,0.025,0,0,"Mar","2","4","3","2","Returning_Visitor","TRUE",0
0,0,0,0,32,707.7,0.025,0.084375,0,0,"June","2","2","6","13","Returning_Visitor","FALSE",0
5,114.6666667,0,0,14,222.6666667,0.08,0.097777778,0,0.8,"May","3","2","3","13","Returning_Visitor","FALSE",0
0,0,0,0,13,737.1666667,0.038461538,0.084615385,0,0,"Nov","3","2","3","13","Returning_Visitor","FALSE",0
3,86.75,2,51,11,145.6666667,0.007692308,0.023076923,0,0,"Dec","1","1","1","2","New_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Mar","1","1","3","3","Returning_Visitor","FALSE",0
0,0,0,0,108,4590.431277,0.005555556,0.022751323,0,0,"Nov","2","2","2","1","Returning_Visitor","FALSE",0
4,41,0,0,50,2428.35,0.020512821,0.041868132,9.442927064,0,"Nov","2","5","3","3","Returning_Visitor","TRUE",0
2,34.25,0,0,55,3227.483333,0.003636364,0.016363636,0,0,"Nov","2","2","3","13","Returning_Visitor","FALSE",0
0,0,0,0,26,2021.4,0.007692308,0.030769231,0,0,"Jul","3","3","1","4","Returning_Visitor","FALSE",0
0,0,0,0,12,292.875,0,0.028333333,0,0,"Nov","4","2","3","2","Returning_Visitor","TRUE",0
12,203.4714286,1,0,220,11308.09795,0.001699507,0.012414872,0.673127586,0.8,"May","2","2","5","6","Returning_Visitor","FALSE",0
0,0,0,0,6,218,0,0.066666667,0,0,"Mar","2","2","3","1","Returning_Visitor","FALSE",0
0,0,0,0,37,698.5416667,0.003809524,0.015238095,0,0,"Nov","2","2","6","11","Returning_Visitor","FALSE",0
1,30,0,0,21,204.1666667,0.028571429,0.048412698,0,0,"May","3","2","8","4","Returning_Visitor","TRUE",0
0,0,0,0,4,81.5,0,0.025,0,0,"May","1","1","2","4","Returning_Visitor","TRUE",0
3,31,0,0,58,1400.438961,0,0.005951036,0,0,"Mar","2","2","1","1","Returning_Visitor","FALSE",0
0,0,0,0,2,0,0.1,0.15,0,0,"Nov","2","2","1","13","Returning_Visitor","FALSE",0
0,0,0,0,11,115.25,0.027272727,0.045454545,0,0,"Nov","3","2","9","10","New_Visitor","TRUE",0
0,0,0,0,11,543.3,0.018181818,0.036363636,0,1,"May","3","2","2","1","Returning_Visitor","TRUE",0
0,0,0,0,4,50,0,0.05,0,0,"Mar","2","2","3","1","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Dec","3","2","9","1","Returning_Visitor","TRUE",0
0,0,0,0,3,14,0,0.066666667,0,0,"Mar","4","1","3","3","Returning_Visitor","FALSE",0
2,66,0,0,18,229.75,0.021052632,0.031578947,0,0,"Mar","4","2","1","3","Returning_Visitor","FALSE",0
0,0,0,0,25,934.3666667,0.024,0.054,0,0.6,"May","2","2","6","13","Returning_Visitor","FALSE",0
0,0,0,0,18,1257.946667,0,0.003921569,33.50211155,0,"Oct","2","2","3","2","Returning_Visitor","TRUE",1
2,191.4,0,0,7,789.5333333,0.025,0.0375,0,0,"Nov","3","3","3","5","Returning_Visitor","TRUE",0
0,0,0,0,9,269.75,0.022222222,0.048148148,0,0,"Dec","3","2","5","6","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Nov","3","2","2","11","Returning_Visitor","TRUE",0
1,115,0,0,19,1383.191667,0.01,0.019166667,0,0,"May","1","1","1","3","Returning_Visitor","FALSE",0
0,0,0,0,11,300.0714286,0,0.02,53.9892,0,"Mar","2","2","1","11","Returning_Visitor","TRUE",1
4,42.2,0,0,98,2260.838889,0.004040404,0.007070707,32.9346011,0,"Nov","2","4","1","3","New_Visitor","FALSE",1
0,0,0,0,22,2464.9,0.003030303,0.051515152,0,0.8,"May","2","2","6","1","Returning_Visitor","FALSE",0
5,64.9,0,0,21,1922.15,0,0.009333333,60.62885042,0,"Nov","3","2","1","2","New_Visitor","FALSE",1
0,0,0,0,4,49.5,0,0.016666667,0,0,"Mar","2","2","9","2","Returning_Visitor","FALSE",0
0,0,0,0,3,0,0.2,0.2,0,0,"Nov","2","7","2","1","Returning_Visitor","FALSE",0
3,57.425,3,55,11,281.425,0.004166667,0.053125,0,0,"Nov","2","2","4","2","Returning_Visitor","FALSE",0
0,0,0,0,20,1002.366667,0,0.007894737,47.57898514,0,"Oct","2","2","4","2","Returning_Visitor","TRUE",1
0,0,0,0,5,252.5,0,0.02,0,0,"May","2","2","2","2","Returning_Visitor","FALSE",0
0,0,0,0,2,0,0.2,0.2,0,0,"Nov","1","1","1","8","New_Visitor","FALSE",0
4,47.5,0,0,37,839.2083333,0.005263158,0.017105263,12.96520279,0,"Nov","1","1","1","2","Returning_Visitor","FALSE",1
0,0,0,0,27,1433.71256,0.021937322,0.062113617,0,0,"Nov","2","4","3","2","Returning_Visitor","FALSE",0
0,0,0,0,5,334.4,0,0.025,0,0,"Sep","3","2","6","1","Returning_Visitor","FALSE",0
0,0,0,0,7,129.25,0,0.033333333,0,0,"Dec","1","1","4","2","New_Visitor","TRUE",0
2,62.5,0,0,17,548.3333333,0,0.031372549,0,0,"Mar","2","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,12,505.3333333,0.083333333,0.123412698,0,0.4,"May","2","2","1","6","Returning_Visitor","FALSE",0
0,0,0,0,9,125.5,0,0.007407407,0,0,"Nov","2","2","7","11","Returning_Visitor","FALSE",0
3,168.5,0,0,5,84,0,0.025,0,0,"Dec","3","2","7","10","New_Visitor","FALSE",0
2,19,0,0,4,88,0,0.02,0,0,"Dec","1","1","1","3","Returning_Visitor","FALSE",0
0,0,0,0,32,875.9333333,0.031770833,0.072395833,0,0,"Oct","1","1","3","3","Returning_Visitor","FALSE",0
0,0,0,0,12,582.5,0,0.006666667,0,0,"May","2","4","4","2","New_Visitor","TRUE",0
5,27.4,0,0,5,51.2,0,0.005,0,0,"Aug","2","2","2","2","New_Visitor","FALSE",1
0,0,0,0,7,202.25,0,0.028571429,0,0,"Dec","1","1","2","2","Returning_Visitor","FALSE",0
1,43,0,0,26,834.3611111,0.016,0.019666667,25.21523293,0,"Dec","1","1","1","10","Returning_Visitor","TRUE",0
1,20.2,0,0,6,204.4,0,0.028571429,0,0,"Oct","2","7","3","5","New_Visitor","TRUE",0
0,0,0,0,4,69,0,0.05,0,0,"Nov","3","2","1","3","Returning_Visitor","FALSE",0
0,0,0,0,2,17,0.1,0.15,0,0.6,"May","1","1","5","2","Returning_Visitor","FALSE",0
0,0,6,129.125,47,1117.642857,0.00754717,0.019339623,0,0,"Dec","1","1","1","2","Returning_Visitor","FALSE",0
0,0,0,0,9,329.25,0.05,0.075,38.83384563,0,"Dec","3","2","4","1","Returning_Visitor","FALSE",1
0,0,0,0,2,3,0.1,0.15,0,0.8,"May","2","2","4","2","Returning_Visitor","FALSE",0
0,0,3,82.5,9,143.375,0.016666667,0.055555556,0,0,"Dec","3","2","6","2","Returning_Visitor","FALSE",0
0,0,0,0,70,1453.9,0.010144928,0.020772947,0,0.4,"May","2","6","7","3","Returning_Visitor","FALSE",0
0,0,0,0,3,105.25,0,0.044444444,0,0,"May","3","2","8","4","Returning_Visitor","TRUE",0
0,0,0,0,40,2426.266667,0.004878049,0.02296748,0,0,"Nov","2","2","2","11","Returning_Visitor","FALSE",0
0,0,0,0,4,72.4,0.1,0.125,0,0,"Jul","1","1","3","3","Returning_Visitor","FALSE",0
9,965.5,0,0,30,1895.133333,0.005405405,0.011186186,0,0,"Dec","3","2","3","2","Returning_Visitor","TRUE",0
8,452.5,0,0,30,643.4333333,0,0.019047619,0,0,"Oct","1","1","9","2","Returning_Visitor","FALSE",0
0,0,0,0,16,360,0,0.01875,0,0,"May","2","2","2","1","Returning_Visitor","FALSE",0
2,100,6,131,63,2611.651923,0,0.002985075,0,0,"Dec","1","1","6","2","Returning_Visitor","FALSE",0
2,68.54545455,3,60,91,2345.58914,0.002749141,0.012841597,51.27258615,0,"Dec","2","5","7","2","Returning_Visitor","FALSE",0
0,0,0,0,96,1231.79046,0.00212766,0.01026897,0,0,"Jul","2","4","3","1","Returning_Visitor","FALSE",0
14,228.748539,6,121.5833333,336,12166.69424,0,0.012143626,0.067049546,0,"Nov","2","2","7","2","Returning_Visitor","FALSE",1
7,154.9333333,0,0,31,910.04,0.018181818,0.052020202,5.316109207,0,"Jul","1","1","3","1","Returning_Visitor","FALSE",0
4,92.1,2,28.2,29,852,0.00625,0.022395833,0,0,"Aug","2","5","8","5","Returning_Visitor","FALSE",1
2,17.2,0,0,18,168.5285714,0.010526316,0.024561404,0,0,"Oct","1","1","3","2","Returning_Visitor","FALSE",0
0,0,0,0,1,11,0,0.1,0,0,"Dec","1","1","3","1","Returning_Visitor","FALSE",0
1,13,1,28.5,39,1028.775,0,0.010436508,0,0,"Dec","2","2","3","2","Returning_Visitor","FALSE",0
10,162.2291667,0,0,101,2681.998105,0.010185185,0.021374201,4.195335178,0,"Nov","3","2","3","2","Returning_Visitor","FALSE",0
0,0,0,0,2,33,0,0.1,0,0.2,"Feb","1","1","1","3","Returning_Visitor","FALSE",0
0,0,0,0,2,0,0.2,0.2,0,0,"Nov","1","1","4","1","Returning_Visitor","FALSE",0
0,0,0,0,10,201.9166667,0,0.04,0,0,"Nov","1","1","1","2","Returning_Visitor","FALSE",0
3,1528.25,2,91,60,1548.08631,0.006349206,0.025925926,22.92341151,0,"Nov","1","1","1","2","Returning_Visitor","TRUE",0
8,119,0,0,31,1273.875,0,0.003921569,12.63441176,0,"May","2","4","1","3","New_Visitor","FALSE",1
6,51,0,0,26,536,0.007407407,0.012345679,0,0,"May","2","2","1","4","Returning_Visitor","FALSE",0
5,825,0,0,33,808.1666667,0,0.005405405,20.85956757,0,"Mar","2","4","9","10","New_Visitor","FALSE",1
0,0,2,76.5,22,850.5333333,0.004545455,0.03446281,0,0,"Mar","3","2","3","1","Returning_Visitor","FALSE",0
0,0,0,0,3,131,0,0.033333333,0,0,"Nov","1","8","4","6","New_Visitor","FALSE",0
9,186.5,3,138.75,76,2002.230612,0.0025,0.023333333,0,0,"Nov","2","2","1","1","Returning_Visitor","FALSE",0
0,0,0,0,13,893.2166667,0,0.008333333,23.988,0,"May","2","2","6","2","New_Visitor","TRUE",1
2,37,0,0,25,1127.25,0.002666667,0.028,18.56148,0,"May","2","5","3","4","Returning_Visitor","FALSE",0
0,0,0,0,3,17,0,0.066666667,0,0,"May","2","2","9","3","Returning_Visitor","FALSE",0
1,51,2,176,37,1420.733333,0,0.012612613,102.3538378,0,"May","2","5","7","4","Returning_Visitor","TRUE",1
4,68.5,0,0,152,5426.823764,0.005228758,0.018756793,0,0,"Nov","2","2","4","10","Returning_Visitor","FALSE",0
0,0,0,0,24,810.5,0,0.017207792,0,0,"Nov","1","1","1","3","Returning_Visitor","TRUE",0
6,99,1,1,23,637,0,0.002469136,0,0,"Mar","2","5","9","8","New_Visitor","FALSE",0
0,0,0,0,8,140.1666667,0,0.0375,0,0,"Nov","2","2","1","1","Returning_Visitor","TRUE",0
0,0,0,0,6,202,0.033333333,0.05,0,0.4,"May","2","2","6","4","Returning_Visitor","FALSE",0
1,3,0,0,34,1767.4,0.011515152,0.039004329,0,0,"Nov","3","2","4","3","Returning_Visitor","FALSE",0
0,0,0,0,20,837.25,0.015,0.041666667,0,0,"Dec","6","5","1","1","Returning_Visitor","FALSE",0
0,0,0,0,2,442.5,0,0.1,0,0,"Dec","4","2","4","3","Returning_Visitor","FALSE",0
9,1104.2,0,0,36,1826.441667,0.007317073,0.012601626,0,0,"Oct","1","1","3","2","Returning_Visitor","TRUE",0
1,16,0,0,44,2939.625,0,0.002222222,32.81205711,0,"Nov","2","2","8","2","Returning_Visitor","FALSE",1
4,19.66666667,3,254.9166667,147,4254.666667,0.008445946,0.01925038,0,0,"Nov","2","2","1","1","Returning_Visitor","FALSE",0
0,0,0,0,58,1599.5,0,0.007142857,0,0,"Nov","4","2","1","3","Returning_Visitor","FALSE",0
0,0,0,0,1,612,0,0.1,0,0,"May","1","1","1","3","Returning_Visitor","FALSE",0
2,38,0,0,3,33.33333333,0,0.030555556,0,0,"Nov","2","2","8","10","Returning_Visitor","FALSE",1
0,0,0,0,18,1093.083333,0.011111111,0.011481481,0,0,"Nov","3","2","3","1","Returning_Visitor","FALSE",0
0,0,0,0,2,7,0,0.1,0,0,"Mar","2","5","6","1","Returning_Visitor","FALSE",0
6,189.8,0,0,9,208.8333333,0,0.015384615,70.31635146,0,"Nov","2","2","3","2","New_Visitor","FALSE",1
7,164.5833333,1,28.5,115,3427.665476,0,0.016290123,4.970219813,0,"Nov","2","2","4","10","Returning_Visitor","FALSE",1
6,313,2,0,49,2382.428571,0.022641509,0.048227559,5.513345912,0,"May","4","2","1","4","Returning_Visitor","TRUE",0
0,0,0,0,6,192.875,0,0.016666667,0,0,"Dec","8","13","9","20","Other","FALSE",0
2,15,0,0,33,2081.5,0,0.017142857,0,0.6,"May","2","10","1","3","Returning_Visitor","FALSE",0
0,0,0,0,3,0,0.2,0.2,0,0.8,"May","3","2","1","3","Returning_Visitor","FALSE",0
0,0,0,0,6,467,0,0.016666667,0,0.4,"Feb","1","1","3","3","Returning_Visitor","FALSE",0
0,0,0,0,21,685.1744048,0.028571429,0.043174603,0,0,"Nov","1","1","8","1","Returning_Visitor","TRUE",1
0,0,0,0,9,120,0.022222222,0.066666667,0,0,"May","1","1","1","4","Returning_Visitor","FALSE",0
1,81.6,0,0,10,107.2,0.018181818,0.027272727,0,0,"Oct","2","2","3","20","Returning_Visitor","FALSE",0
5,232.4,0,0,6,190.4,0.042857143,0.061904762,0,0,"May","1","1","1","3","Returning_Visitor","TRUE",0
4,134.1,0,0,7,110.3,0,0.015151515,0,0,"Sep","3","2","1","5","New_Visitor","FALSE",0
5,105.5,0,0,16,733.252381,0,0.006862745,0,0,"May","3","2","1","6","New_Visitor","FALSE",0
2,113.5,0,0,37,1344.340476,0,0.005405405,11.77908986,0,"Dec","2","2","3","2","New_Visitor","FALSE",1
5,132,1,8.5,167,5080.233631,0.000238095,0.004785636,64.81173101,0,"Nov","4","2","1","1","Returning_Visitor","TRUE",1
0,0,0,0,6,91,0,0.033333333,0,0.6,"May","2","2","1","13","Returning_Visitor","FALSE",0
1,48,0,0,52,2376.861905,0.016666667,0.045679012,13.32592593,0,"May","2","2","3","3","Returning_Visitor","FALSE",0
0,0,0,0,51,1219.054286,0,0.012113703,9.063088034,0,"Aug","2","2","2","1","Returning_Visitor","FALSE",1
1,120.5,1,260.5,22,1148.166667,0.009090909,0.036363636,7.518979759,0,"Nov","2","2","1","1","Returning_Visitor","TRUE",1
0,0,0,0,6,82,0.15,0.183333333,0,0.6,"May","2","2","3","1","Returning_Visitor","FALSE",0
9,333.8674242,4,121.625,29,1406.917424,0.017567568,0.021302211,20.74810067,0,"Nov","3","2","6","1","Returning_Visitor","FALSE",0
0,0,0,0,3,178.25,0,0.066666667,0,0,"Nov","3","2","1","10","Returning_Visitor","FALSE",0
4,131,0,0,30,548.96,0.005882353,0.026470588,6.929826318,0,"Nov","2","2","2","4","Returning_Visitor","FALSE",1
12,187.775,0,0,98,2138.481263,0.001886792,0.017985395,0.129676893,0,"Jul","2","5","3","2","Returning_Visitor","TRUE",0
2,16,0,0,43,821.275,0.015873016,0.024900794,0,0,"Nov","1","1","1","3","Returning_Visitor","FALSE",0
0,0,0,0,16,1092.333333,0.025,0.066666667,0,0,"Dec","2","2","5","1","Returning_Visitor","FALSE",0
2,53.85,0,0,2,161.2,0,0,0,0,"Aug","2","4","3","1","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Dec","2","2","2","1","Returning_Visitor","FALSE",0
19,739.1948718,1,8,114,4269.493146,0.001574803,0.016980377,8.466384757,0,"Nov","2","2","2","1","Returning_Visitor","FALSE",0
0,0,0,0,18,708.25,0,0.045098039,0,0,"Mar","1","1","1","3","Returning_Visitor","FALSE",0
0,0,0,0,21,864.4583333,0.003174603,0.01031746,0,0,"Dec","3","2","1","2","New_Visitor","FALSE",0
4,56.5,2,8,9,198.25,0.018181818,0.036363636,0,0,"Nov","1","8","3","6","Returning_Visitor","TRUE",0
0,0,1,8,31,651.6666667,0,0.025,0,0,"Dec","4","1","1","2","New_Visitor","TRUE",0
0,0,0,0,10,127.75,0.053333333,0.075,0,0,"May","1","1","2","3","Returning_Visitor","FALSE",0
0,0,0,0,33,1324.616667,0.009677419,0.043870968,0,0.2,"May","2","2","1","4","Returning_Visitor","FALSE",0
0,0,0,0,14,238.6666667,0,0.003846154,0,0,"Dec","2","2","5","2","New_Visitor","FALSE",0
0,0,0,0,4,179.25,0,0.05,0,0,"Dec","2","2","6","2","Returning_Visitor","FALSE",0
4,26.2,0,0,13,131.2,0,0.026666667,0,0,"June","1","2","1","5","Returning_Visitor","FALSE",0
0,0,0,0,19,741.8333333,0,0.019298246,0,0,"May","2","2","1","4","Returning_Visitor","FALSE",0
0,0,0,0,11,919,0,0.027272727,0,0,"Mar","2","6","2","3","Returning_Visitor","FALSE",0
0,0,0,0,14,242.0833333,0.014285714,0.023809524,0,0,"Nov","1","1","1","2","Returning_Visitor","FALSE",1
6,94.1,0,0,92,4212.141886,0.008333333,0.021875,6.664927724,0,"Nov","1","1","1","2","Returning_Visitor","TRUE",1
5,78.4,0,0,35,706.4,0.024561404,0.039824561,26.5455,0,"May","3","2","1","2","Returning_Visitor","TRUE",0
3,42,0,0,41,492.6833333,0,0.003571429,0,0,"May","3","2","1","2","Returning_Visitor","TRUE",0
4,102.6,0,0,34,2633.4,0.018974359,0.020989011,0,0,"Sep","1","1","3","4","Returning_Visitor","FALSE",0
0,0,0,0,5,384,0,0.05,0,0,"May","2","4","4","2","Returning_Visitor","FALSE",0
5,1388.75,0,0,4,1373.75,0,0.02,0,0,"Mar","1","1","7","8","Returning_Visitor","FALSE",0
0,0,0,0,2,13,0.1,0.1,0,0,"Mar","1","1","2","1","Returning_Visitor","TRUE",0
0,0,0,0,40,1542.35,0,0.031666667,0,0,"Nov","2","2","1","2","Returning_Visitor","TRUE",1
1,61.5,0,0,13,949.75,0,0.007692308,51.75775772,0,"Dec","1","1","1","2","New_Visitor","FALSE",1
0,0,0,0,1,0,0.2,0.2,0,0,"Dec","2","2","6","13","Returning_Visitor","FALSE",0
2,21.75,0,0,6,84.25,0.033333333,0.044444444,0,0,"Dec","3","2","4","20","Returning_Visitor","FALSE",0
4,259,1,42,18,401.968254,0,0.017105263,0,0,"May","1","1","3","3","Returning_Visitor","FALSE",0
4,45.75,0,0,18,1273.083333,0,0.031818182,6.750968245,0,"Dec","1","1","1","1","Returning_Visitor","FALSE",1
1,7,0,0,14,183.3333333,0,0.006666667,0,0,"Mar","2","2","3","10","Returning_Visitor","FALSE",0
8,130.7,0,0,3,87.5,0,0.022222222,0,0,"Nov","2","2","1","3","New_Visitor","TRUE",0
0,0,1,6,71,1375.264286,0.005633803,0.017425336,0,0,"Dec","2","2","3","2","New_Visitor","FALSE",1
0,0,0,0,9,281.5,0,0.008333333,0,0,"Oct","4","2","9","7","Returning_Visitor","FALSE",0
0,0,0,0,9,258.2916667,0,0.022222222,0,0,"Nov","2","5","3","2","Returning_Visitor","FALSE",0
0,0,0,0,8,856.4166667,0,0.028571429,44.56114286,0.6,"May","2","4","9","5","Returning_Visitor","FALSE",1
0,0,0,0,13,365.75,0,0.030769231,0,1,"May","3","2","3","4","Returning_Visitor","TRUE",0
0,0,0,0,1,0,0.2,0.2,0,0,"June","1","1","1","3","Returning_Visitor","FALSE",0
2,25,0,0,25,243.1666667,0.016666667,0.057283951,0,0,"Nov","2","2","3","6","Returning_Visitor","FALSE",0
1,0,0,0,31,1282,0.03125,0.05,0,0.8,"May","2","2","6","3","Returning_Visitor","FALSE",0
4,71.2,0,0,6,178.8,0,0.014814815,0,0,"Aug","1","1","1","5","New_Visitor","FALSE",0
0,0,0,0,113,1341.632619,0.004804805,0.011846847,0,0,"Jul","2","2","1","13","Returning_Visitor","FALSE",0
3,165.25,0,0,49,1256.383333,0.025133333,0.046907359,0,0,"Nov","3","2","1","13","Returning_Visitor","FALSE",0
6,233.0833333,2,63,60,3135.442572,0.001666667,0.009358814,0,0,"Mar","3","2","1","10","Returning_Visitor","FALSE",0
0,0,0,0,91,2631.473214,0.002747253,0.023321123,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0.6,"Feb","4","2","1","3","Returning_Visitor","FALSE",0
1,101,0,0,46,1687.85,0,0.011111111,18.844,0,"May","2","2","3","4","Returning_Visitor","FALSE",0
0,0,0,0,2,0,0.2,0.2,0,0,"Mar","2","2","1","3","Returning_Visitor","FALSE",0
0,0,2,30.66666667,13,307.5714286,0.013333333,0.052777778,0,1,"May","1","1","1","2","Returning_Visitor","TRUE",0
4,35.66666667,2,9,43,2797.816667,0,0.006666667,0,0,"May","2","2","7","2","Returning_Visitor","TRUE",0
9,175.9333333,0,0,28,717.2190476,0.005882353,0.017058824,0,1,"May","2","2","5","4","Returning_Visitor","TRUE",0
6,703.5,3,23,26,2259.55,0.001960784,0.015686275,14.388,0,"May","1","1","1","3","Returning_Visitor","FALSE",0
0,0,0,0,6,546,0,0.04,35.49,0,"Mar","2","2","3","1","Returning_Visitor","FALSE",1
0,0,0,0,9,436,0,0.025,68.1974018,0,"Dec","1","2","2","2","New_Visitor","FALSE",1
4,76.8,0,0,59,2050.292399,0.010055755,0.022337803,0,0,"Jul","2","6","2","7","Returning_Visitor","FALSE",0
4,14,0,0,13,288,0.0125,0.0375,0,0,"Mar","1","1","4","2","Returning_Visitor","TRUE",0
2,76.6,0,0,33,1932.716667,0,0.025196078,0,0,"Aug","2","2","4","13","Returning_Visitor","FALSE",0
3,50,0,0,13,796,0,0.013333333,0,0,"Mar","2","2","5","2","Returning_Visitor","FALSE",0
4,26,0,0,18,727.6190476,0,0.013333333,0,0,"May","2","2","5","3","New_Visitor","TRUE",0
1,0,0,0,1,19,0,0.1,0,0,"Mar","1","1","3","1","Returning_Visitor","FALSE",0
0,0,0,0,3,58,0,0.066666667,0,0,"Mar","1","1","1","10","Returning_Visitor","FALSE",0
0,0,0,0,37,907.5,0.005405405,0.021621622,0,0,"Nov","2","2","1","8","New_Visitor","FALSE",0
0,0,0,0,5,829.5,0,0.04,0,0,"May","2","2","3","2","Returning_Visitor","TRUE",0
0,0,0,0,7,211.6333333,0,0,28.80119616,0,"Aug","1","1","1","5","New_Visitor","FALSE",1
1,4,4,123.3333333,79,2387.139881,0.028733963,0.046198341,0,0,"Nov","3","2","1","13","Returning_Visitor","TRUE",0
0,0,0,0,11,188.4583333,0,0.009090909,0,0,"Nov","1","1","1","8","New_Visitor","FALSE",0
0,0,0,0,2,43,0,0.1,0,0.4,"Feb","2","2","3","3","Returning_Visitor","FALSE",0
0,0,0,0,14,1225,0.015384615,0.015384615,0,0,"May","1","1","3","2","New_Visitor","FALSE",0
2,25.65,0,0,13,343.625,0,0.005128205,0,0,"Dec","2","2","2","2","New_Visitor","FALSE",0
0,0,0,0,3,13.25,0.066666667,0.133333333,0,0,"Nov","1","1","1","1","Returning_Visitor","FALSE",0
0,0,0,0,19,160.5,0,0.042105263,0,0.8,"May","2","2","4","6","Returning_Visitor","FALSE",0
